CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1995347,17000164725,2017164725,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 22:59,22XX BLOCK OF 1 AV,D,D1,8001.201,-122.346,47.61299,"(47.61299, -122.34586)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:02
1995342,17000164784,2017164784,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 22:58,22XX BLOCK OF VIEWMONT WY W,Q,Q1,5600.304,-122.405,47.63721,"(47.637207, -122.40455)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1995351,17000164648,2017164648,64,SHOPLIFT,THEFT,SHOPLIFTING,5/10/2017 22:58,43XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3,-122.313,47.66053,"(47.660534, -122.31315)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,5/10/2017 20:03
1995343,17000164779,2017164779,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/10/2017 22:57,39XX BLOCK OF S JUNEAU ST,R,R3,10300.3,-122.282,47.54971,"(47.549713, -122.282104)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,
1995348,17000164679,2017164679,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/10/2017 22:55,SW HENDERSON ST / 16 AV SW,F,F3,11300.3,-122.355,47.52287,"(47.52287, -122.3551)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/10/2017 21:13
1995339,17000164814,2017164814,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 22:55,94XX BLOCK OF 9 AV SW,F,F3,11300.2,-122.347,47.51823,"(47.518227, -122.3467)",SHOTS -DELAY/INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,
1995346,17000164762,2017164762,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 22:52,65XX BLOCK OF 15 AV NE,U,U1,2600.302,-122.312,47.67614,"(47.676144, -122.311935)",TRESPASS,TRESPASS,TRESPASS,
1995341,17000164791,2017164791,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/10/2017 22:51,137XX BLOCK OF LAKE CITY WY NE,L,L1,100.2005,-122.292,47.7292,"(47.729202, -122.29228)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
1995338,17000164622,2017164622,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/10/2017 22:44,54XX BLOCK OF PHINNEY AV N,B,B2,3500.3,-122.354,47.66809,"(47.66809, -122.354416)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,5/10/2017 21:11
1995333,17000164796,2017164796,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,5/10/2017 22:41,E PIKE ST / BOYLSTON AV,E,E3,8400.101,-122.323,47.61407,"(47.614067, -122.3234)","LEWD - (EXPOSING, FLASHING, URINATING IN PUB)",LEWD CONDUCT,SUSPICIOUS CIRCUMSTANCES,
1995337,17000164708,2017164708,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/10/2017 22:40,112XX BLOCK OF ROOSEVELT WY NE,L,L2,1200.3,-122.318,47.71043,"(47.710434, -122.31778)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/10/2017 21:02
1995334,17000164792,2017164792,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 22:32,3XX BLOCK OF 14 AV S,G,G2,9000.201,-122.314,47.59961,"(47.59961, -122.31413)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995330,17000164809,2017164809,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 22:32,5XX BLOCK OF 3 AV,K,K2,8100.204,-122.331,47.60241,"(47.602413, -122.331085)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995336,17000164775,2017164775,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 22:29,116XX BLOCK OF 2 AV NW,N,N1,402.3009,-122.36,47.71351,"(47.713512, -122.35954)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1995326,17000164697,2017164697,64,SHOPLIFT,THEFT,SHOPLIFTING,5/10/2017 22:24,92XX BLOCK OF RAINIER AV S,S,S3,11800.6,-122.268,47.51985,"(47.51985, -122.26803)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,5/10/2017 20:44
1995319,17000164753,2017164753,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,5/10/2017 22:20,36XX BLOCK OF 22 AV W,Q,Q1,5801.1,-122.385,47.65307,"(47.653065, -122.38464)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1995313,17000164799,2017164799,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 22:17,BEACON AV S / 15 AV S,R,R1,10002.2,-122.313,47.58059,"(47.580593, -122.313416)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995320,17000164748,2017164748,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 22:16,BELLEVUE AV / E PIKE ST,E,E3,8400.3,-122.327,47.61409,"(47.614086, -122.32682)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995317,17000164758,2017164758,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 22:16,14XX BLOCK OF BROADWAY,E,E2,7500.402,-122.321,47.61352,"(47.613518, -122.32077)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995321,17000164741,2017164741,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/10/2017 22:14,2 AV / LENORA ST,M,M1,8002.101,-122.343,47.6125,"(47.6125, -122.343056)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1995324,17000164713,2017164713,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 22:13,N 45 ST / WALLINGFORD AV N,B,B3,5000.105,-122.336,47.66139,"(47.661385, -122.336296)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1995329,17000164399,2017164399,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,5/10/2017 22:13,1XX BLOCK OF N 145 ST,N,N1,401.2,-122.357,47.73414,"(47.734135, -122.35737)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,5/10/2017 20:39
1995325,17000164710,2017164710,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/10/2017 22:08,SUMMIT AV E / E REPUBLICAN ST,E,E1,7401.4,-122.325,47.62314,"(47.62314, -122.32532)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/10/2017 21:18
1995318,17000164754,2017164754,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/10/2017 22:06,15XX BLOCK OF QUEEN ANNE AV N,Q,Q2,6800.203,-122.357,47.6329,"(47.632904, -122.356995)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1995323,17000164714,2017164714,64,SHOPLIFT,THEFT,SHOPLIFTING,5/10/2017 22:02,92XX BLOCK OF RAINIER AV S,S,S3,11800.6,-122.268,47.51985,"(47.51985, -122.26803)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,5/10/2017 20:56
1995322,17000164733,2017164733,350,HAZARDS,HAZARDS,HAZARDS,5/10/2017 22:01,97XX BLOCK OF 60 AV S,S,S3,11800.2,-122.258,47.51428,"(47.51428, -122.2582)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1995316,17000164759,2017164759,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/10/2017 21:56,92XX BLOCK OF HOLMAN RD NW,J,J1,1702.301,-122.372,47.69667,"(47.696667, -122.37204)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,
1995327,17000164607,2017164607,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,5/10/2017 21:56,83XX BLOCK OF 13 AV NW,J,J2,3000.2,-122.373,47.68968,"(47.689682, -122.37276)",BURG - IP/JO - RES (INCL UNOCC STRUCTURES),BURGLARY,RESIDENTIAL BURGLARIES,5/10/2017 19:05
1995328,17000164463,2017164463,161,TRESPASS,TRESPASS,TRESPASS,5/10/2017 21:55,95XX BLOCK OF ASHWORTH AV N,N,N3,1300.302,-122.34,47.6987,"(47.698696, -122.339714)",TRESPASS,TRESPASS,TRESPASS,5/10/2017 18:28
1995310,17000164642,2017164642,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/10/2017 21:50,11XX BLOCK OF HARVARD AV,E,E3,8400.201,-122.322,47.61232,"(47.612324, -122.32172)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/10/2017 19:32
1995305,17000164765,2017164765,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:50,3 AV / PIKE ST,M,M3,8100.201,-122.338,47.60975,"(47.60975, -122.33779)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995311,17000164425,2017164425,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/10/2017 21:47,SW RAYMOND ST / CALIFORNIA AV SW,W,W2,10600.2,-122.387,47.54849,"(47.548492, -122.387146)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/10/2017 17:54
1995308,17000164742,2017164742,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 21:44,72XX BLOCK OF E MARGINAL WY S,O,O3,10900.1,-122.318,47.53709,"(47.537086, -122.317894)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995309,17000164718,2017164718,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 21:43,30XX BLOCK OF NE 143 ST,L,L1,100.4001,-122.295,47.73196,"(47.731964, -122.29519)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995306,17000164756,2017164756,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:41,5XX BLOCK OF PIKE ST,M,M3,8200.1,-122.335,47.61091,"(47.61091, -122.335014)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995307,17000164755,2017164755,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:39,3XX BLOCK OF 2 AV S,K,K3,9200.203,-122.331,47.60046,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995312,17000164322,2017164322,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,5/10/2017 21:35,17XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.401,-122.386,47.58741,"(47.587406, -122.3863)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,5/10/2017 21:16
1995304,17000164416,2017164416,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 21:28,E MARGINAL WY S / S MICHIGAN ST,O,O3,10900.21,-122.331,47.54488,"(47.54488, -122.33131)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995302,17000164618,2017164618,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 21:18,59XX BLOCK OF CALIFORNIA AV SW,W,W2,10600.6,-122.387,47.5494,"(47.549397, -122.387115)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995303,17000164583,2017164583,161,TRESPASS,TRESPASS,TRESPASS,5/10/2017 21:16,3XX BLOCK OF NW 81 ST,J,J2,2900.101,-122.362,47.68766,"(47.687664, -122.361984)",TRESPASS,TRESPASS,TRESPASS,
1995279,17000164735,2017164735,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:13,1XX BLOCK OF ROY ST,Q,Q3,7000.302,-122.353,47.62545,"(47.625446, -122.35344)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995296,17000164553,2017164553,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 21:09,15 AV S / BEACON AV S,R,R1,10002.2,-122.313,47.58059,"(47.580593, -122.313416)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995295,17000164578,2017164578,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/10/2017 21:06,CALIFORNIA AV SW / SW COLLEGE ST,W,W1,9600.201,-122.386,47.58299,"(47.582993, -122.38648)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 18:42
1995281,17000164720,2017164720,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 21:06,JAMES ST / TERRY AV,E,E3,8500.201,-122.324,47.60602,"(47.606018, -122.32365)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1995280,17000164721,2017164721,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 21:05,E THOMAS ST / HARVARD AV E,E,E1,7402.1,-122.322,47.62106,"(47.621063, -122.32223)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1995285,17000164704,2017164704,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 21:04,10XX BLOCK OF N 34 ST,B,B3,5400.301,-122.344,47.64879,"(47.64879, -122.344406)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995292,17000164629,2017164629,64,SHOPLIFT,THEFT,SHOPLIFTING,5/10/2017 21:02,14XX BLOCK OF 3 AV,M,M3,8100.202,-122.337,47.60925,"(47.609253, -122.33734)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,5/10/2017 19:52
1995284,17000164712,2017164712,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 21:02,WESTERN AV / BELL ST,D,D1,8002.2,-122.347,47.61271,"(47.61271, -122.347374)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995293,17000164617,2017164617,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 21:01,38XX BLOCK OF BEACON AV S,R,R1,10001.2,-122.306,47.56643,"(47.566433, -122.30647)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995294,17000164593,2017164593,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 21:00,54XX BLOCK OF 15 AV NW,B,B1,4700.302,-122.376,47.66828,"(47.668278, -122.37621)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1995290,17000164681,2017164681,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/10/2017 21:00,22XX BLOCK OF WESTERN AV,D,D1,8002.201,-122.347,47.61233,"(47.612328, -122.346725)",TRU - THEFT,OTHER PROPERTY,THEFT,
1995287,17000164688,2017164688,490,TRAFFIC - COMMUNITY TRAFFIC COMPLAINT (CTC),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 20:59,NE 145 ST / LAKE CITY WY NE,L,L3,100.2001,-122.292,47.73375,"(47.733753, -122.292435)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995289,17000164683,2017164683,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 20:59,LAKE CITY WY NE / NE 125 ST,L,L3,700.1003,-122.295,47.71928,"(47.719276, -122.295235)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995291,17000164670,2017164670,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 20:58,92XX BLOCK OF GREENWOOD AV N,J,J1,1701.2,-122.355,47.69693,"(47.696934, -122.35537)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:02
1995286,17000164703,2017164703,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 20:57,2 AV / BROAD ST,D,D1,8001.1,-122.352,47.61758,"(47.61758, -122.35165)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1995282,17000164715,2017164715,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/10/2017 20:57,3XX BLOCK OF 2 AV S,K,K3,9200.203,-122.331,47.60046,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1995297,17000164460,2017164460,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:56,31 AV S / S HOLGATE ST,R,R2,9500.104,-122.293,47.58629,"(47.58629, -122.293015)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,
1995288,17000164684,2017164684,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 20:54,36XX BLOCK OF M L KING JR WY S,R,R2,10001.3,-122.297,47.57103,"(47.571033, -122.29694)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995275,17000164653,2017164653,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/10/2017 20:52,130XX BLOCK OF 35 AV NE,L,L3,100.3001,-122.291,47.72435,"(47.724354, -122.29086)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/10/2017 20:06
1995276,17000164649,2017164649,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,5/10/2017 20:50,N 88 ST / AURORA AV N,N,N3,1800.201,-122.345,47.69274,"(47.692738, -122.34455)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,5/10/2017 19:49
1995271,17000164691,2017164691,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 20:50,35 AV / E PIKE ST,C,C3,7800.301,-122.288,47.61404,"(47.614044, -122.28819)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995278,17000164380,2017164380,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/10/2017 20:47,12XX BLOCK OF S CONCORD ST,F,F3,11200.3,-122.317,47.5239,"(47.5239, -122.31708)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,
1995273,17000164678,2017164678,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:43,14XX BLOCK OF E OLIVE ST,C,C1,7500.201,-122.314,47.61645,"(47.61645, -122.313515)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1995270,17000164693,2017164693,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:42,15XX BLOCK OF E MADISON ST,C,C1,7900.4,-122.312,47.61477,"(47.614773, -122.31212)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995277,17000164482,2017164482,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 20:42,75XX BLOCK OF BROOKLYN AV NE,U,U1,2600.401,-122.314,47.68398,"(47.68398, -122.31424)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/10/2017 20:06
1995274,17000164677,2017164677,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/10/2017 20:37,5XX BLOCK OF 2 AV,K,K2,8100.106,-122.332,47.60201,"(47.602013, -122.33225)",TRU - THEFT,OTHER PROPERTY,THEFT,
1995265,17000164623,2017164623,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/10/2017 20:31,26XX BLOCK OF 27 AV W,Q,Q1,5802.302,-122.392,47.64402,"(47.644024, -122.39151)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/10/2017 19:42
1995262,17000164686,2017164686,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/10/2017 20:31,XX BLOCK OF S ALASKA ST,O,O2,9300.32,-122.336,47.56032,"(47.560318, -122.33615)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1995267,17000164616,2017164616,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:30,25 AV SW / PUGET BV SW,F,F1,10800.3,-122.364,47.55528,"(47.555283, -122.36429)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1995266,17000164619,2017164619,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 20:29,38 AV S / S ALASKA ST,R,R3,10100.2,-122.285,47.56074,"(47.56074, -122.28491)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1995263,17000164685,2017164685,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/10/2017 20:22,18XX BLOCK OF NE RAVENNA BV,U,U1,4400.103,-122.308,47.67016,"(47.67016, -122.30796)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1995268,17000164580,2017164580,246,"NOISE DISTURBANCE, RESIDENTIAL",NOISE DISTURBANCE,DISTURBANCES,5/10/2017 20:21,74XX BLOCK OF 44 AV SW,W,W3,11600.1,-122.389,47.53737,"(47.537365, -122.38851)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1995269,17000164572,2017164572,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 20:21,RAINIER AV S / S BYRON ST,R,R2,9500.403,-122.295,47.57394,"(47.57394, -122.294785)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/10/2017 18:27
1995264,17000164647,2017164647,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/10/2017 20:18,54XX BLOCK OF 21 AV NE,U,U1,4301.302,-122.305,47.66835,"(47.668354, -122.30547)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1995253,17000164662,2017164662,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/10/2017 20:14,9XX BLOCK OF TAYLOR AV N,Q,Q3,6700.201,-122.346,47.62728,"(47.627277, -122.346245)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1995250,17000164672,2017164672,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/10/2017 20:14,132XX BLOCK OF AURORA AV N,N,N2,401.1009,-122.345,47.72504,"(47.725037, -122.34499)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1995258,17000164492,2017164492,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:13,26XX BLOCK OF CALIFORNIA AV SW,W,W1,9800.102,-122.387,47.58025,"(47.580254, -122.38658)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,5/10/2017 17:23
1995254,17000164651,2017164651,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/10/2017 20:13,XX BLOCK OF BOSTON ST,Q,Q2,6800.201,-122.356,47.63838,"(47.638382, -122.35625)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
