Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
41720195,E21,4048097,Medical Incident,6/20/2004,6/20/2004,6/20/2004 13:53,6/20/2004 13:56,6/20/2004 13:57,6/20/2004 13:58,6/20/2004 13:59,,,Other,6/20/2004 14:41,1300 Block of PAGE ST,SF,94117,B05,21,4355,E,E,3,FALSE,,1,ENGINE,3,5,5,Haight Ashbury,"(37.771410364477, -122.443000900574)",041720195-E21
41720195,M12,4048097,Medical Incident,6/20/2004,6/20/2004,6/20/2004 13:53,6/20/2004 13:56,6/20/2004 13:57,6/20/2004 13:57,6/20/2004 14:01,,,Other,6/20/2004 15:24,1300 Block of PAGE ST,SF,94117,B05,21,4355,E,E,3,TRUE,,1,MEDIC,2,5,5,Haight Ashbury,"(37.771410364477, -122.443000900574)",041720195-M12
41720195,RC2,4048097,Medical Incident,6/20/2004,6/20/2004,6/20/2004 13:53,6/20/2004 13:56,6/20/2004 13:57,6/20/2004 14:00,6/20/2004 14:31,,,Other,6/20/2004 15:26,1300 Block of PAGE ST,SF,94117,B05,21,4355,E,E,3,TRUE,,1,RESCUE CAPTAIN,1,5,5,Haight Ashbury,"(37.771410364477, -122.443000900574)",041720195-RC2
41720196,E01,4048098,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:00,6/20/2004 14:01,6/20/2004 14:02,6/20/2004 14:02,,,,Other,6/20/2004 14:05,1000 Block of MISSION ST,SF,94103,B03,1,2251,3,3,3,TRUE,,1,ENGINE,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",041720196-E01
41720196,M01,4048098,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:00,6/20/2004 14:01,6/20/2004 14:02,6/20/2004 14:03,6/20/2004 14:05,,,Other,6/20/2004 15:14,1000 Block of MISSION ST,SF,94103,B03,1,2251,3,3,3,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7801303744947, -122.409871449933)",041720196-M01
41720197,E10,4048099,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:02,6/20/2004 14:04,6/20/2004 14:05,6/20/2004 14:06,6/20/2004 14:07,,,Other,6/20/2004 14:22,2700 Block of GEARY BLVD,SF,94118,B05,10,448,3,3,3,TRUE,,1,ENGINE,2,5,2,Presidio Heights,"(37.7824684162229, -122.448590588574)",041720197-E10
41720197,M10,4048099,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:02,6/20/2004 14:04,6/20/2004 14:05,6/20/2004 14:05,6/20/2004 14:07,6/20/2004 14:23,6/20/2004 14:28,Other,6/20/2004 15:04,2700 Block of GEARY BLVD,SF,94118,B05,10,448,3,3,3,TRUE,,1,MEDIC,1,5,2,Presidio Heights,"(37.7824684162229, -122.448590588574)",041720197-M10
41720198,M41,4048100,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:07,6/20/2004 14:11,6/20/2004 14:12,6/20/2004 14:14,,6/20/2004 14:37,,Other,6/20/2004 14:37,300 Block of OFARRELL ST,SF,94102,B01,1,1452,1,1,2,TRUE,,1,MEDIC,1,3,6,Tenderloin,"(37.7860452016122, -122.410493503888)",041720198-M41
41720199,E36,4048101,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:11,6/20/2004 14:13,6/20/2004 14:14,6/20/2004 14:15,6/20/2004 14:18,,,Other,6/20/2004 14:24,1000 Block of HOWARD ST,SF,94103,B03,1,2314,3,3,3,TRUE,,1,ENGINE,2,3,6,South of Market,"(37.7785992634984, -122.408503211368)",041720199-E36
41720199,M36,4048101,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:11,6/20/2004 14:13,6/20/2004 14:14,6/20/2004 14:15,6/20/2004 14:18,6/20/2004 14:27,6/20/2004 14:53,Other,6/20/2004 15:04,1000 Block of HOWARD ST,SF,94103,B03,1,2314,3,3,3,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7785992634984, -122.408503211368)",041720199-M36
41720200,E25,4048102,Structure Fire,6/20/2004,6/20/2004,6/20/2004 14:20,6/20/2004 14:20,6/20/2004 14:21,6/20/2004 14:21,6/20/2004 14:23,,,Other,6/20/2004 14:35,EVANS AV/KEITH ST,SF,94124,B10,25,6554,3,3,3,FALSE,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7387635762461, -122.380942555243)",041720200-E25
41720200,T09,4048102,Structure Fire,6/20/2004,6/20/2004,6/20/2004 14:20,6/20/2004 14:20,6/20/2004 14:21,6/20/2004 14:22,,,,Other,6/20/2004 14:24,EVANS AV/KEITH ST,SF,94124,B10,25,6554,3,3,3,FALSE,,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7387635762461, -122.380942555243)",041720200-T09
41720201,E03,4048103,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:24,6/20/2004 14:25,6/20/2004 14:26,,6/20/2004 14:29,,,Other,6/20/2004 15:32,400 Block of EDDY ST,SF,94102,B02,3,1545,E,E,3,TRUE,,1,ENGINE,3,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",041720201-E03
41720201,M01,4048103,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:24,6/20/2004 14:25,6/20/2004 14:26,6/20/2004 15:19,6/20/2004 15:25,,,Other,6/20/2004 15:31,400 Block of EDDY ST,SF,94102,B02,3,1545,E,E,3,TRUE,,1,MEDIC,4,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",041720201-M01
41720201,M05,4048103,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:24,6/20/2004 14:25,6/20/2004 14:26,6/20/2004 14:27,6/20/2004 16:07,,,Other,6/20/2004 16:13,400 Block of EDDY ST,SF,94102,B02,3,1545,E,E,3,TRUE,,1,MEDIC,1,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",041720201-M05
41720201,RC1,4048103,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:24,6/20/2004 14:25,6/20/2004 14:26,6/20/2004 14:27,6/20/2004 14:31,,,Other,6/20/2004 15:37,400 Block of EDDY ST,SF,94102,B02,3,1545,E,E,3,TRUE,,1,RESCUE CAPTAIN,2,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",041720201-RC1
41720202,E28,4048104,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:25,6/20/2004 14:27,6/20/2004 14:28,6/20/2004 14:28,6/20/2004 14:28,,,Other,6/20/2004 14:55,500 Block of COLUMBUS AVE,SF,94133,B01,28,1334,3,3,3,TRUE,,1,ENGINE,2,1,3,Chinatown,"(37.7998612792845, -122.409655977667)",041720202-E28
41720202,M28,4048104,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:25,6/20/2004 14:27,6/20/2004 14:28,6/20/2004 14:29,6/20/2004 14:32,,,Other,6/20/2004 15:02,500 Block of COLUMBUS AVE,SF,94133,B01,28,1334,3,3,3,TRUE,,1,MEDIC,1,1,3,Chinatown,"(37.7998612792845, -122.409655977667)",041720202-M28
41720203,E22,4048105,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:26,6/20/2004 14:27,6/20/2004 14:28,6/20/2004 14:30,6/20/2004 14:31,,,Other,6/20/2004 14:46,800 Block of LINCOLN WAY,SF,94122,B08,22,7333,3,3,3,FALSE,,1,ENGINE,2,7,5,Inner Sunset,"(37.7657995781914, -122.466969885427)",041720203-E22
41720203,E40,4048105,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:26,6/20/2004 14:27,6/20/2004 14:28,6/20/2004 14:29,6/20/2004 14:34,,,Other,6/20/2004 14:42,800 Block of LINCOLN WAY,SF,94122,B08,22,7333,3,3,3,TRUE,,1,ENGINE,3,7,5,Inner Sunset,"(37.7657995781914, -122.466969885427)",041720203-E40
41720203,M18,4048105,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:26,6/20/2004 14:27,6/20/2004 14:28,6/20/2004 14:29,6/20/2004 14:34,6/20/2004 14:48,6/20/2004 14:56,Other,6/20/2004 15:40,800 Block of LINCOLN WAY,SF,94122,B08,22,7333,3,3,3,TRUE,,1,MEDIC,1,7,5,Inner Sunset,"(37.7657995781914, -122.466969885427)",041720203-M18
41720205,M32,4048106,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:52,6/20/2004 14:53,6/20/2004 14:53,6/20/2004 14:54,6/20/2004 15:01,6/20/2004 15:17,6/20/2004 15:26,Other,6/20/2004 15:52,1900 Block of QUESADA AVE,SF,94124,B10,42,6445,1,1,2,TRUE,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7356873363058, -122.395708454497)",041720205-M32
41720206,E38,4048107,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:55,6/20/2004 14:57,6/20/2004 14:57,6/20/2004 14:58,6/20/2004 15:00,,,Other,6/20/2004 15:07,1700 Block of SUTTER ST,SF,94115,B04,38,3433,3,3,3,TRUE,,1,ENGINE,2,4,5,Pacific Heights,"(37.7866624954619, -122.429168215734)",041720206-E38
41720206,M38,4048107,Medical Incident,6/20/2004,6/20/2004,6/20/2004 14:55,6/20/2004 14:57,6/20/2004 14:57,6/20/2004 14:58,6/20/2004 15:00,6/20/2004 15:08,,Other,6/20/2004 15:37,1700 Block of SUTTER ST,SF,94115,B04,38,3433,3,3,3,TRUE,,1,MEDIC,1,4,5,Pacific Heights,"(37.7866624954619, -122.429168215734)",041720206-M38
41720210,E01,4048108,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:04,6/20/2004 15:06,6/20/2004 15:06,6/20/2004 15:07,,,,Other,6/20/2004 15:18,100 Block of POWELL ST,SF,94102,B01,1,1363,3,3,3,TRUE,,1,ENGINE,2,3,3,Tenderloin,"(37.7859419706923, -122.408012730259)",041720210-E01
41720210,M03,4048108,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:04,6/20/2004 15:06,6/20/2004 15:06,6/20/2004 15:07,6/20/2004 15:10,6/20/2004 15:20,6/20/2004 15:37,Other,6/20/2004 16:05,100 Block of POWELL ST,SF,94102,B01,1,1363,3,3,3,TRUE,,1,MEDIC,1,3,3,Tenderloin,"(37.7859419706923, -122.408012730259)",041720210-M03
41720211,B01,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:13,,,,Other,6/20/2004 15:24,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,CHIEF,11,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-B01
41720211,B04,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:11,6/20/2004 15:14,,,Other,6/20/2004 15:42,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,CHIEF,2,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-B04
41720211,D2,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:12,6/20/2004 15:16,,,Other,6/20/2004 15:25,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,CHIEF,10,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-D2
41720211,E10,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,,6/20/2004 15:13,,,Other,6/20/2004 15:33,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,TRUE,,1,ENGINE,5,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-E10
41720211,E16,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:13,,,,Other,6/20/2004 15:25,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,TRUE,,1,ENGINE,9,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-E16
41720211,E38,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:12,6/20/2004 15:29,,,Other,6/20/2004 15:39,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,TRUE,,1,ENGINE,3,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-E38
41720211,M10,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:13,6/20/2004 15:16,,,Other,6/20/2004 15:27,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,TRUE,,1,MEDIC,6,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-M10
41720211,M41,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:13,,,,Other,,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,TRUE,,1,MEDIC,1,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-M41
41720211,RS1,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:11,,,,Other,6/20/2004 15:26,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,RESCUE SQUAD,7,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-RS1
41720211,T10,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:12,6/20/2004 15:14,,,Other,6/20/2004 15:34,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,TRUCK,4,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-T10
41720211,T16,4048109,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:03,6/20/2004 15:07,6/20/2004 15:11,6/20/2004 15:12,6/20/2004 15:15,,,Other,6/20/2004 15:25,2900 Block of WASHINGTON ST,SF,94115,B04,10,4162,3,3,3,FALSE,,1,TRUCK,8,4,2,Pacific Heights,"(37.7905932494962, -122.441808232561)",041720211-T16
41720212,E15,4048110,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:18,6/20/2004 15:18,6/20/2004 15:18,6/20/2004 15:19,6/20/2004 15:22,,,Other,6/20/2004 15:27,BROAD ST/CAPITOL AV,SF,94112,B09,33,8374,3,3,3,TRUE,,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7131720494385, -122.459024434517)",041720212-E15
41720212,T15,4048110,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:18,6/20/2004 15:18,6/20/2004 15:18,6/20/2004 15:20,,,,Other,6/20/2004 15:26,BROAD ST/CAPITOL AV,SF,94112,B09,33,8374,3,3,3,FALSE,,1,TRUCK,2,9,11,Oceanview/Merced/Ingleside,"(37.7131720494385, -122.459024434517)",041720212-T15
41720213,E09,4048112,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:16,6/20/2004 15:18,6/20/2004 15:19,6/20/2004 15:22,6/20/2004 15:27,,,Other,6/20/2004 15:28,200 Block of ARLETA AVE,SF,94134,B09,44,6312,3,3,3,FALSE,,1,ENGINE,3,9,10,Visitacion Valley,"(37.7142417894162, -122.407808656336)",041720213-E09
41720213,E42,4048112,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:16,6/20/2004 15:18,6/20/2004 15:19,6/20/2004 15:20,6/20/2004 15:24,,,Other,6/20/2004 15:30,200 Block of ARLETA AVE,SF,94134,B09,44,6312,3,3,3,FALSE,,1,ENGINE,2,9,10,Visitacion Valley,"(37.7142417894162, -122.407808656336)",041720213-E42
41720213,M43,4048112,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:16,6/20/2004 15:18,6/20/2004 15:19,6/20/2004 15:20,6/20/2004 15:26,6/20/2004 15:35,6/20/2004 16:07,Other,6/20/2004 16:39,200 Block of ARLETA AVE,SF,94134,B09,44,6312,3,3,3,TRUE,,1,MEDIC,1,9,10,Visitacion Valley,"(37.7142417894162, -122.407808656336)",041720213-M43
41720214,T03,4048111,Elevator / Escalator Rescue,6/20/2004,6/20/2004,6/20/2004 15:16,6/20/2004 15:18,6/20/2004 15:18,6/20/2004 15:20,6/20/2004 15:22,,,Other,6/20/2004 15:34,800 Block of LEAVENWORTH ST,SF,94109,B01,41,1542,3,3,3,FALSE,,1,TRUCK,1,1,3,Nob Hill,"(37.7888625118319, -122.41521024165)",041720214-T03
41720215,M13,4048113,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:18,6/20/2004 15:20,6/20/2004 15:21,6/20/2004 15:22,6/20/2004 15:26,6/20/2004 15:39,6/20/2004 16:08,Other,6/20/2004 16:10,GRANT AV/JACKSON ST,SF,94133,B01,2,1312,1,1,2,TRUE,,1,MEDIC,1,1,3,Chinatown,"(37.7960247500157, -122.4066523534)",041720215-M13
41720216,E05,4048114,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:23,6/20/2004 15:23,6/20/2004 15:25,6/20/2004 15:25,6/20/2004 15:28,,,Other,6/20/2004 15:31,FILLMORE ST/GEARY BL,SF,94115,B04,5,3541,3,3,3,TRUE,,1,ENGINE,2,4,5,Western Addition,"(37.7843550554153, -122.432914248043)",041720216-E05
41720216,K1146,4048114,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:23,6/20/2004 15:23,6/20/2004 15:25,6/20/2004 15:25,6/20/2004 15:28,,,Patient Declined Transport,6/20/2004 15:41,FILLMORE ST/GEARY BL,SF,94115,B04,5,3541,3,3,3,FALSE,,1,PRIVATE,1,4,5,Western Addition,"(37.7843550554153, -122.432914248043)",041720216-K1146
41720217,M07,4048115,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:18,6/20/2004 15:26,6/20/2004 15:26,6/20/2004 15:27,6/20/2004 15:38,6/20/2004 15:58,6/20/2004 16:07,Other,6/20/2004 16:45,100 Block of JERSEY ST,SF,94114,B06,11,5523,1,1,2,TRUE,,1,MEDIC,1,6,8,Noe Valley,"(37.7508076657844, -122.427904931391)",041720217-M07
41720218,E11,4048116,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:27,6/20/2004 15:29,6/20/2004 15:29,,,,,Other,6/20/2004 15:32,24TH ST/LUCKY ST,SF,94110,B06,7,5526,3,3,3,TRUE,,1,ENGINE,3,6,9,Mission,"(37.7525378861276, -122.413517164422)",041720218-E11
41720218,M29,4048116,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:27,6/20/2004 15:29,6/20/2004 15:29,6/20/2004 15:30,6/20/2004 15:33,6/20/2004 15:46,6/20/2004 15:49,Other,6/20/2004 16:31,24TH ST/LUCKY ST,SF,94110,B06,7,5526,3,3,3,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7525378861276, -122.413517164422)",041720218-M29
41720218,RS2,4048116,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:27,6/20/2004 15:29,6/20/2004 15:29,6/20/2004 15:30,6/20/2004 15:31,,,Other,6/20/2004 15:42,24TH ST/LUCKY ST,SF,94110,B06,7,5526,3,3,3,FALSE,,1,RESCUE SQUAD,2,6,9,Mission,"(37.7525378861276, -122.413517164422)",041720218-RS2
41720220,AR1,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,,6/20/2004 16:34,,,Other,6/20/2004 16:54,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,INVESTIGATION,3,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-AR1
41720220,B02,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:37,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,CHIEF,6,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-B02
41720220,B07,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,CHIEF,7,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-B07
41720220,D2,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:33,6/20/2004 15:35,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,CHIEF,8,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-D2
41720220,E06,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,,,,Other,,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,TRUE,,1,ENGINE,1,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-E06
41720220,E10,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:36,,,Other,6/20/2004 15:39,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,TRUE,,1,ENGINE,4,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-E10
41720220,E21,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:35,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,ENGINE,9,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-E21
41720220,M10,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:33,,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,TRUE,,1,MEDIC,12,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-M10
41720220,RS1,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:32,,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,RESCUE SQUAD,10,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-RS1
41720220,T05,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:35,,,Other,6/20/2004 15:37,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,TRUCK,11,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-T05
41720220,T06,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:34,,,,Other,,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,TRUCK,2,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-T06
41720220,T10,4048118,Structure Fire,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:32,6/20/2004 15:35,,,,Other,6/20/2004 15:39,1600 Block of EDDY ST,SF,94115,B05,5,3624,3,3,3,FALSE,,1,TRUCK,5,5,5,Western Addition,"(37.7811683079336, -122.434805686456)",041720220-T10
41720221,E15,4048119,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:28,6/20/2004 15:32,6/20/2004 15:34,,6/20/2004 15:38,,,Other,6/20/2004 15:43,900 Block of OCEAN AVE,SF,94112,B09,15,8224,3,3,3,TRUE,,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.723082255892, -122.452744794412)",041720221-E15
41720221,M15,4048119,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:28,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:34,6/20/2004 15:36,,,Other,6/20/2004 15:43,900 Block of OCEAN AVE,SF,94112,B09,15,8224,3,3,3,TRUE,,1,MEDIC,2,9,11,Oceanview/Merced/Ingleside,"(37.723082255892, -122.452744794412)",041720221-M15
41720222,E06,4048120,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:35,,,,Other,6/20/2004 15:39,18TH ST/TREAT AV,SF,94110,B02,7,5245,3,3,3,TRUE,,1,ENGINE,3,6,9,Mission,"(37.7621575187092, -122.414031783118)",041720222-E06
41720222,M36,4048120,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:38,,,,Other,6/20/2004 15:40,18TH ST/TREAT AV,SF,94110,B02,7,5245,3,3,3,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7621575187092, -122.414031783118)",041720222-M36
41720222,RC3,4048120,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:36,,,,Other,6/20/2004 15:38,18TH ST/TREAT AV,SF,94110,B02,7,5245,3,3,3,TRUE,,1,RESCUE CAPTAIN,4,6,9,Mission,"(37.7621575187092, -122.414031783118)",041720222-RC3
41720222,T07,4048120,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:30,6/20/2004 15:32,6/20/2004 15:34,6/20/2004 15:35,6/20/2004 15:37,,,Other,6/20/2004 15:39,18TH ST/TREAT AV,SF,94110,B02,7,5245,3,3,3,FALSE,,1,TRUCK,2,6,9,Mission,"(37.7621575187092, -122.414031783118)",041720222-T07
41720223,E01,4048121,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:33,6/20/2004 15:36,6/20/2004 15:37,6/20/2004 15:38,6/20/2004 15:39,,,Other,6/20/2004 15:45,100 Block of ELLIS ST,SF,94102,B03,1,1366,3,3,3,TRUE,,1,ENGINE,2,3,6,Tenderloin,"(37.7853898217787, -122.409093228545)",041720223-E01
41720223,M08,4048121,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:33,6/20/2004 15:36,6/20/2004 15:37,6/20/2004 15:37,6/20/2004 15:41,6/20/2004 15:49,6/20/2004 16:02,Other,6/20/2004 16:29,100 Block of ELLIS ST,SF,94102,B03,1,1366,3,3,3,FALSE,,1,MEDIC,1,3,6,Tenderloin,"(37.7853898217787, -122.409093228545)",041720223-M08
41720224,E36,4048122,Fuel Spill,6/20/2004,6/20/2004,6/20/2004 15:35,6/20/2004 15:38,6/20/2004 15:39,6/20/2004 15:40,,,,Other,6/20/2004 15:45,1100 Block of MARKET ST,SF,94102,B02,36,1552,3,3,3,TRUE,,1,ENGINE,1,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",041720224-E36
41720225,E28,4048124,Medical Incident,6/20/2004,6/20/2004,6/20/2004 15:37,6/20/2004 15:39,6/20/2004 15:40,6/20/2004 15:40,6/20/2004 15:43,,,Other,6/20/2004 15:47,2800 Block of TAYLOR ST,SF,94133,B01,28,945,3,3,3,TRUE,,1,ENGINE,2,1,3,North Beach,"(37.8085833163694, -122.415922466228)",041720225-E28
