Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
122740239,E44,12090433,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:23:29 PM,09/30/2012 03:24:47 PM,09/30/2012 03:25:09 PM,09/30/2012 03:26:26 PM,09/30/2012 03:27:50 PM,,,Other,09/30/2012 03:44:26 PM,1400 Block of SOMERSET ST,SF,94134,B10,44,6265,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,10,Visitacion Valley,"(37.71412193463, -122.402424966987)",122740239-E44
122740242,E06,12090435,Structure Fire,09/30/2012,09/30/2012,09/30/2012 03:31:44 PM,09/30/2012 03:31:44 PM,09/30/2012 03:31:53 PM,09/30/2012 03:33:06 PM,09/30/2012 03:34:19 PM,,,Other,09/30/2012 03:34:42 PM,2100 Block of MARKET ST,SF,94114,B02,06,5213,3,3,3,true,Alarm,1,ENGINE,1,2,8,Castro/Upper Market,"(37.7668455691848, -122.429999589941)",122740242-E06
122740242,T06,12090435,Structure Fire,09/30/2012,09/30/2012,09/30/2012 03:31:44 PM,09/30/2012 03:31:44 PM,09/30/2012 03:31:53 PM,09/30/2012 03:33:39 PM,,,,Other,09/30/2012 03:34:42 PM,2100 Block of MARKET ST,SF,94114,B02,06,5213,3,3,3,false,Alarm,1,TRUCK,2,2,8,Castro/Upper Market,"(37.7668455691848, -122.429999589941)",122740242-T06
122740243,67,12090436,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:27:37 PM,09/30/2012 03:32:42 PM,09/30/2012 03:33:57 PM,09/30/2012 03:34:44 PM,09/30/2012 03:41:17 PM,09/30/2012 03:50:08 PM,09/30/2012 04:04:56 PM,Code 2 Transport,09/30/2012 04:28:38 PM,CALL BOX:,SF,94122,B07,31,7742,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,7,1,Golden Gate Park,"(37.7671085383802, -122.473308119146)",122740243-67
122740243,E22,12090436,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:27:37 PM,09/30/2012 03:32:42 PM,09/30/2012 03:33:57 PM,09/30/2012 03:36:45 PM,09/30/2012 03:38:39 PM,,,Other,09/30/2012 03:49:17 PM,CALL BOX:,SF,94122,B07,31,7742,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Golden Gate Park,"(37.7671085383802, -122.473308119146)",122740243-E22
122740244,75,12090437,Confined Space / Structure Collapse,09/30/2012,09/30/2012,09/30/2012 03:34:28 PM,09/30/2012 03:37:11 PM,09/30/2012 03:37:58 PM,09/30/2012 03:38:33 PM,,,,Other,09/30/2012 03:43:44 PM,BOSWORTH ST/LYELL ST,SF,94112,B09,32,8137,3,3,3,true,Fire,1,MEDIC,2,9,8,Outer Mission,"(37.732993565444, -122.431956600079)",122740244-75
122740244,E32,12090437,Confined Space / Structure Collapse,09/30/2012,09/30/2012,09/30/2012 03:34:28 PM,09/30/2012 03:37:11 PM,09/30/2012 03:37:58 PM,09/30/2012 03:38:47 PM,09/30/2012 03:41:35 PM,,,No Merit,09/30/2012 03:44:00 PM,BOSWORTH ST/LYELL ST,SF,94112,B09,32,8137,3,3,3,true,Fire,1,ENGINE,1,9,8,Outer Mission,"(37.732993565444, -122.431956600079)",122740244-E32
122740245,83,12090438,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:37:44 PM,09/30/2012 03:37:53 PM,09/30/2012 03:38:30 PM,09/30/2012 03:38:54 PM,,,,Other,09/30/2012 03:43:32 PM,2200 Block of MARKET ST,SF,94114,B05,06,5231,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,5,8,Castro/Upper Market,"(37.7649516607095, -122.431937558766)",122740245-83
122740245,E06,12090438,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:37:44 PM,09/30/2012 03:37:53 PM,09/30/2012 03:38:30 PM,09/30/2012 03:39:28 PM,09/30/2012 03:40:12 PM,,,SFPD,09/30/2012 03:44:15 PM,2200 Block of MARKET ST,SF,94114,B05,06,5231,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,5,8,Castro/Upper Market,"(37.7649516607095, -122.431937558766)",122740245-E06
122740246,54,12090439,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:42:31 PM,09/30/2012 03:44:02 PM,09/30/2012 03:44:19 PM,09/30/2012 03:48:44 PM,09/30/2012 03:53:02 PM,09/30/2012 04:15:23 PM,09/30/2012 04:27:11 PM,Code 2 Transport,09/30/2012 04:56:23 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",122740246-54
122740246,E01,12090439,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:42:31 PM,09/30/2012 03:44:02 PM,09/30/2012 03:44:19 PM,09/30/2012 03:46:40 PM,09/30/2012 03:49:17 PM,,,Other,09/30/2012 04:06:03 PM,0 Block of TURK ST,SF,94102,B03,01,1365,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",122740246-E01
122740248,E19,12090440,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 03:55:26 PM,09/30/2012 03:57:46 PM,09/30/2012 03:58:09 PM,09/30/2012 03:59:30 PM,09/30/2012 04:04:05 PM,,,Patient Declined Transport,09/30/2012 04:18:58 PM,800 Block of FONT BLVD,SF,94132,B08,19,0868,2,2,2,true,Non Life-threatening,1,ENGINE,1,8,7,Lakeshore,"(37.7230583826676, -122.483551461982)",122740248-E19
122740248,KM11,12090440,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 03:55:26 PM,09/30/2012 03:57:46 PM,09/30/2012 03:58:09 PM,09/30/2012 03:58:38 PM,09/30/2012 04:13:59 PM,,,Other,09/30/2012 04:15:40 PM,800 Block of FONT BLVD,SF,94132,B08,19,0868,2,2,2,false,Non Life-threatening,1,PRIVATE,2,8,7,Lakeshore,"(37.7230583826676, -122.483551461982)",122740248-KM11
122740249,75,12090441,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:58:24 PM,09/30/2012 03:59:47 PM,09/30/2012 04:00:08 PM,09/30/2012 04:01:13 PM,09/30/2012 04:03:43 PM,09/30/2012 04:29:22 PM,09/30/2012 05:01:57 PM,Code 2 Transport,09/30/2012 05:35:39 PM,2000 Block of 36TH AVE,SF,94116,B08,18,7556,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7487764204802, -122.494293052572)",122740249-75
122740249,E18,12090441,Medical Incident,09/30/2012,09/30/2012,09/30/2012 03:58:24 PM,09/30/2012 03:59:47 PM,09/30/2012 04:00:08 PM,09/30/2012 04:00:48 PM,09/30/2012 04:02:48 PM,,,Other,09/30/2012 04:11:36 PM,2000 Block of 36TH AVE,SF,94116,B08,18,7556,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7487764204802, -122.494293052572)",122740249-E18
122740250,E25,12090442,Structure Fire,09/30/2012,09/30/2012,09/30/2012 04:02:37 PM,09/30/2012 04:02:37 PM,09/30/2012 04:02:48 PM,09/30/2012 04:03:51 PM,09/30/2012 04:06:52 PM,,,Fire,09/30/2012 04:07:33 PM,HUDSON AV/CASHMERE ST,SF,94124,B10,25,0652,3,3,3,false,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7358032544071, -122.383425446646)",122740250-E25
122740250,T17,12090442,Structure Fire,09/30/2012,09/30/2012,09/30/2012 04:02:37 PM,09/30/2012 04:02:37 PM,09/30/2012 04:02:48 PM,09/30/2012 04:04:31 PM,,,,Other,09/30/2012 04:07:33 PM,HUDSON AV/CASHMERE ST,SF,94124,B10,25,0652,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7358032544071, -122.383425446646)",122740250-T17
122740251,83,12090443,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:05:18 PM,09/30/2012 04:06:43 PM,09/30/2012 04:07:44 PM,09/30/2012 04:07:55 PM,09/30/2012 04:11:29 PM,09/30/2012 04:25:23 PM,09/30/2012 04:32:23 PM,Code 2 Transport,09/30/2012 04:55:01 PM,LAGUNA ST/MARKET ST,SF,94103,B02,36,3416,1,1,2,true,Non Life-threatening,1,MEDIC,2,2,8,Mission,"(37.7707477455746, -122.424852598702)",122740251-83
122740251,E36,12090443,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:05:18 PM,09/30/2012 04:06:43 PM,09/30/2012 04:07:44 PM,09/30/2012 04:09:11 PM,09/30/2012 04:11:14 PM,,,Other,09/30/2012 04:17:12 PM,LAGUNA ST/MARKET ST,SF,94103,B02,36,3416,1,1,2,true,Non Life-threatening,1,ENGINE,1,2,8,Mission,"(37.7707477455746, -122.424852598702)",122740251-E36
122740252,KM10,12090444,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:12:57 PM,09/30/2012 04:13:47 PM,09/30/2012 04:14:05 PM,09/30/2012 04:14:46 PM,09/30/2012 04:24:21 PM,09/30/2012 04:44:53 PM,09/30/2012 05:08:45 PM,Code 2 Transport,09/30/2012 04:15:52 PM,2600 Block of OCEAN AVE,SF,94132,B08,19,8452,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,8,7,West of Twin Peaks,"(37.7318468298435, -122.473738730856)",122740252-KM10
122740252,T19,12090444,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:12:57 PM,09/30/2012 04:13:47 PM,09/30/2012 04:14:05 PM,09/30/2012 04:14:38 PM,09/30/2012 04:17:32 PM,,,Other,09/30/2012 04:38:01 PM,2600 Block of OCEAN AVE,SF,94132,B08,19,8452,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,8,7,West of Twin Peaks,"(37.7318468298435, -122.473738730856)",122740252-T19
122740253,E22,12090445,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:14:52 PM,09/30/2012 04:15:56 PM,09/30/2012 04:16:38 PM,09/30/2012 04:18:14 PM,09/30/2012 04:22:47 PM,,,Other,09/30/2012 04:29:57 PM,0 Block of MUSIC CONCOURSE DR,SF,94118,B07,22,7744,1,1,2,false,Non Life-threatening,1,ENGINE,1,7,1,Golden Gate Park,"(37.7701668635102, -122.466822670295)",122740253-E22
122740253,KM04,12090445,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:14:52 PM,09/30/2012 04:15:56 PM,09/30/2012 04:16:38 PM,09/30/2012 04:17:16 PM,09/30/2012 04:22:58 PM,09/30/2012 04:40:36 PM,09/30/2012 05:01:16 PM,Code 2 Transport,09/30/2012 05:23:53 PM,0 Block of MUSIC CONCOURSE DR,SF,94118,B07,22,7744,1,1,2,false,Non Life-threatening,1,PRIVATE,2,7,1,Golden Gate Park,"(37.7701668635102, -122.466822670295)",122740253-KM04
122740254,59,12090446,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 04:15:47 PM,09/30/2012 04:17:07 PM,09/30/2012 04:18:24 PM,09/30/2012 04:19:13 PM,09/30/2012 04:24:20 PM,,,No Merit,09/30/2012 04:26:33 PM,WEBSTER ST/MCALLISTER ST,SF,94117,B02,05,3425,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,5,Western Addition,"(37.7788509281441, -122.43004726646)",122740254-59
122740254,E05,12090446,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 04:15:47 PM,09/30/2012 04:17:07 PM,09/30/2012 04:18:24 PM,09/30/2012 04:19:17 PM,09/30/2012 04:20:30 PM,,,Other,09/30/2012 04:26:08 PM,WEBSTER ST/MCALLISTER ST,SF,94117,B02,05,3425,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,5,Western Addition,"(37.7788509281441, -122.43004726646)",122740254-E05
122740255,94,12090447,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 04:16:33 PM,09/30/2012 04:17:38 PM,09/30/2012 04:18:59 PM,09/30/2012 04:19:28 PM,,,,Other,09/30/2012 04:20:44 PM,0 Block of CHRISTMAS TREE POINT RD,SF,94114,B05,20,5268,2,2,2,true,Non Life-threatening,1,MEDIC,2,6,8,Twin Peaks,"(37.7548421480902, -122.446913453318)",122740255-94
122740255,E20,12090447,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 04:16:33 PM,09/30/2012 04:17:38 PM,09/30/2012 04:18:59 PM,09/30/2012 04:20:31 PM,,,,Other,09/30/2012 04:21:20 PM,0 Block of CHRISTMAS TREE POINT RD,SF,94114,B05,20,5268,2,2,2,true,Non Life-threatening,1,ENGINE,1,6,8,Twin Peaks,"(37.7548421480902, -122.446913453318)",122740255-E20
122740257,86,12090448,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:21:10 PM,09/30/2012 04:23:15 PM,09/30/2012 04:23:35 PM,09/30/2012 04:24:12 PM,09/30/2012 04:34:20 PM,09/30/2012 04:52:43 PM,09/30/2012 05:02:10 PM,Code 2 Transport,09/30/2012 05:31:13 PM,200 Block of WILLIAMS AVE,SF,94124,B10,42,6474,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7299346936044, -122.397744427103)",122740257-86
122740258,58,12090449,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:24:33 PM,09/30/2012 04:26:33 PM,09/30/2012 04:29:13 PM,09/30/2012 04:29:41 PM,09/30/2012 04:42:35 PM,09/30/2012 05:01:04 PM,09/30/2012 05:04:56 PM,Code 2 Transport,09/30/2012 05:33:29 PM,SACRAMENTO ST/GRANT AV,SF,94108,B01,13,1313,1,1,2,true,Non Life-threatening,1,MEDIC,2,1,3,Chinatown,"(37.7933797040027, -122.406129484439)",122740258-58
122740258,E13,12090449,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:24:33 PM,09/30/2012 04:26:33 PM,09/30/2012 04:29:13 PM,09/30/2012 04:30:24 PM,09/30/2012 04:33:13 PM,,,Other,09/30/2012 04:50:29 PM,SACRAMENTO ST/GRANT AV,SF,94108,B01,13,1313,1,1,2,true,Non Life-threatening,1,ENGINE,1,1,3,Chinatown,"(37.7933797040027, -122.406129484439)",122740258-E13
122740260,55,12090451,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:41:14 PM,09/30/2012 04:41:58 PM,09/30/2012 04:43:05 PM,09/30/2012 04:43:26 PM,,,,No Merit,09/30/2012 05:04:37 PM,VAN NESS AV/BROADWAY,SF,94109,B04,41,3152,1,1,2,true,Non Life-threatening,1,MEDIC,1,4,2,Russian Hill,"(37.7957371093016, -122.423413055255)",122740260-55
122740261,59,12090450,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:41:12 PM,09/30/2012 04:42:25 PM,09/30/2012 04:42:50 PM,09/30/2012 04:43:23 PM,09/30/2012 04:53:46 PM,09/30/2012 05:05:20 PM,09/30/2012 05:15:47 PM,Code 2 Transport,09/30/2012 05:41:02 PM,9TH AV/IRVING ST,SF,94122,B08,22,7333,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,7,5,Inner Sunset,"(37.7640369903775, -122.466310621016)",122740261-59
122740261,E12,12090450,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:41:12 PM,09/30/2012 04:42:25 PM,09/30/2012 04:42:50 PM,09/30/2012 04:44:02 PM,09/30/2012 04:47:24 PM,,,Other,09/30/2012 04:59:48 PM,9TH AV/IRVING ST,SF,94122,B08,22,7333,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,7,5,Inner Sunset,"(37.7640369903775, -122.466310621016)",122740261-E12
122740261,E22,12090450,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:41:12 PM,09/30/2012 04:42:25 PM,09/30/2012 04:42:50 PM,09/30/2012 04:44:36 PM,09/30/2012 04:46:08 PM,,,Other,09/30/2012 04:47:26 PM,9TH AV/IRVING ST,SF,94122,B08,22,7333,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,7,5,Inner Sunset,"(37.7640369903775, -122.466310621016)",122740261-E22
122740263,57,12090452,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:43:39 PM,09/30/2012 04:44:27 PM,09/30/2012 04:45:01 PM,09/30/2012 04:47:45 PM,09/30/2012 04:54:48 PM,,,Patient Declined Transport,09/30/2012 05:13:11 PM,WALLER ST/SHRADER ST,SF,94117,B05,12,4532,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,5,5,Haight Ashbury,"(37.7684455265655, -122.451675935631)",122740263-57
122740263,E24,12090452,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:43:39 PM,09/30/2012 04:44:27 PM,09/30/2012 04:45:01 PM,09/30/2012 04:46:13 PM,09/30/2012 04:56:38 PM,,,Other,09/30/2012 04:56:47 PM,WALLER ST/SHRADER ST,SF,94117,B05,12,4532,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,5,5,Haight Ashbury,"(37.7684455265655, -122.451675935631)",122740263-E24
122740263,T12,12090452,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:43:39 PM,09/30/2012 04:44:27 PM,09/30/2012 04:45:01 PM,09/30/2012 04:46:18 PM,09/30/2012 04:49:20 PM,,,Other,09/30/2012 04:49:44 PM,WALLER ST/SHRADER ST,SF,94117,B05,12,4532,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,5,5,Haight Ashbury,"(37.7684455265655, -122.451675935631)",122740263-T12
122740264,99,12090453,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:47:09 PM,09/30/2012 04:47:36 PM,09/30/2012 04:48:25 PM,09/30/2012 04:48:51 PM,09/30/2012 05:15:03 PM,09/30/2012 05:28:47 PM,09/30/2012 05:43:24 PM,Code 2 Transport,09/30/2012 06:21:21 PM,1100 Block of FILLMORE ST,SF,94115,B05,05,3535,2,2,2,false,Non Life-threatening,1,MEDIC,1,5,5,Western Addition,"(37.7800214949422, -122.432114423941)",122740264-99
122740265,KM11,12090454,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:48:51 PM,09/30/2012 04:49:33 PM,09/30/2012 04:50:50 PM,09/30/2012 04:51:17 PM,09/30/2012 05:00:37 PM,09/30/2012 05:17:14 PM,09/30/2012 05:39:29 PM,Other,09/30/2012 06:02:54 PM,GENEVA AV/NAPLES ST,SF,94112,B09,43,6174,2,2,2,false,Non Life-threatening,1,PRIVATE,1,9,11,Excelsior,"(37.7142094836778, -122.436176465247)",122740265-KM11
122740266,E01,12090455,Outside Fire,09/30/2012,09/30/2012,09/30/2012 04:50:45 PM,09/30/2012 04:51:59 PM,09/30/2012 04:52:11 PM,09/30/2012 04:53:42 PM,09/30/2012 04:55:16 PM,,,Fire,09/30/2012 04:59:03 PM,MARKET ST/3RD ST,SF,94103,B01,01,1241,3,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7876418476067, -122.403430803415)",122740266-E01
122740267,AM06,12090457,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:51:13 PM,09/30/2012 04:52:41 PM,09/30/2012 04:57:07 PM,09/30/2012 04:57:48 PM,09/30/2012 05:04:25 PM,09/30/2012 05:25:24 PM,09/30/2012 05:34:36 PM,Code 2 Transport,09/30/2012 05:52:00 PM,300 Block of HAIGHT ST,SF,94102,B02,06,3524,1,1,2,false,Non Life-threatening,1,PRIVATE,1,2,5,Hayes Valley,"(37.7723661490434, -122.427969327776)",122740267-AM06
122740268,E03,12090456,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:51:34 PM,09/30/2012 04:53:01 PM,09/30/2012 04:53:37 PM,09/30/2012 04:54:56 PM,,,,Other,09/30/2012 04:57:30 PM,200 Block of GOLDEN GATE AVE,SF,94102,B02,01,1546,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,"(37.7818654473304, -122.414285346421)",122740268-E03
122740268,KM05,12090456,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:51:34 PM,09/30/2012 04:53:01 PM,09/30/2012 04:53:37 PM,09/30/2012 04:54:16 PM,09/30/2012 04:56:58 PM,,,Patient Declined Transport,09/30/2012 04:57:38 PM,200 Block of GOLDEN GATE AVE,SF,94102,B02,01,1546,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,2,6,Tenderloin,"(37.7818654473304, -122.414285346421)",122740268-KM05
122740269,E06,12090458,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:55:59 PM,09/30/2012 04:59:08 PM,09/30/2012 05:01:03 PM,09/30/2012 05:02:11 PM,09/30/2012 05:04:03 PM,,,Other,09/30/2012 05:09:11 PM,FILLMORE ST/HAIGHT ST,SF,94117,B05,06,3526,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,5,Hayes Valley,"(37.7721082581802, -122.430433920263)",122740269-E06
122740269,KM05,12090458,Medical Incident,09/30/2012,09/30/2012,09/30/2012 04:55:59 PM,09/30/2012 04:59:08 PM,09/30/2012 05:01:03 PM,09/30/2012 05:01:33 PM,09/30/2012 05:04:58 PM,09/30/2012 05:21:13 PM,09/30/2012 05:30:09 PM,Code 2 Transport,09/30/2012 06:01:54 PM,FILLMORE ST/HAIGHT ST,SF,94117,B05,06,3526,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,5,Hayes Valley,"(37.7721082581802, -122.430433920263)",122740269-KM05
122740270,B04,12090459,Alarms,09/30/2012,09/30/2012,09/30/2012 05:00:12 PM,09/30/2012 05:01:11 PM,09/30/2012 05:01:29 PM,09/30/2012 05:03:06 PM,09/30/2012 05:08:36 PM,,,Other,09/30/2012 05:10:06 PM,300 Block of LOWER FORT MASON ST,FM,94123,B99,51,3343,3,3,3,false,Alarm,1,CHIEF,2,4,2,Marina,"(37.8058923703038, -122.431246520303)",122740270-B04
122740270,E16,12090459,Alarms,09/30/2012,09/30/2012,09/30/2012 05:00:12 PM,09/30/2012 05:01:11 PM,09/30/2012 05:01:29 PM,09/30/2012 05:02:50 PM,,,,Other,09/30/2012 05:10:06 PM,300 Block of LOWER FORT MASON ST,FM,94123,B99,51,3343,3,3,3,true,Alarm,1,ENGINE,3,4,2,Marina,"(37.8058923703038, -122.431246520303)",122740270-E16
122740270,T16,12090459,Alarms,09/30/2012,09/30/2012,09/30/2012 05:00:12 PM,09/30/2012 05:01:11 PM,09/30/2012 05:01:29 PM,09/30/2012 05:02:16 PM,09/30/2012 05:06:34 PM,,,Other,09/30/2012 05:10:06 PM,300 Block of LOWER FORT MASON ST,FM,94123,B99,51,3343,3,3,3,false,Alarm,1,TRUCK,1,4,2,Marina,"(37.8058923703038, -122.431246520303)",122740270-T16
122740271,87,12090460,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:00:46 PM,09/30/2012 05:01:47 PM,09/30/2012 05:02:07 PM,09/30/2012 05:02:56 PM,09/30/2012 05:14:17 PM,09/30/2012 05:27:46 PM,09/30/2012 05:45:19 PM,Code 2 Transport,09/30/2012 05:59:54 PM,100 Block of EASTWOOD DR,SF,94112,B09,15,8515,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,7,West of Twin Peaks,"(37.7284061573662, -122.457237815031)",122740271-87
122740271,E15,12090460,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:00:46 PM,09/30/2012 05:01:47 PM,09/30/2012 05:02:07 PM,09/30/2012 05:03:48 PM,09/30/2012 05:06:10 PM,,,Other,09/30/2012 05:18:10 PM,100 Block of EASTWOOD DR,SF,94112,B09,15,8515,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7284061573662, -122.457237815031)",122740271-E15
122740272,92,12090461,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:03:22 PM,09/30/2012 05:03:41 PM,09/30/2012 05:03:51 PM,09/30/2012 05:04:03 PM,09/30/2012 05:17:10 PM,,,Patient Declined Transport,09/30/2012 05:57:39 PM,3200 Block of VICENTE ST,SF,94116,B08,18,7711,2,2,2,true,Non Life-threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7381134713467, -122.501674701418)",122740272-92
122740273,T01,12090462,Citizen Assist / Service Call,09/30/2012,09/30/2012,09/30/2012 05:06:11 PM,09/30/2012 05:07:02 PM,09/30/2012 05:07:22 PM,09/30/2012 05:09:54 PM,09/30/2012 05:11:47 PM,,,Fire,09/30/2012 05:13:38 PM,300 Block of SUTTER ST,SF,94108,B01,01,1324,3,3,3,false,Alarm,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7894784048694, -122.406166894053)",122740273-T01
122740274,89,12090463,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:08:08 PM,09/30/2012 05:09:53 PM,09/30/2012 05:10:03 PM,09/30/2012 05:11:59 PM,09/30/2012 05:12:16 PM,09/30/2012 05:27:12 PM,09/30/2012 05:41:25 PM,Code 2 Transport,09/30/2012 05:56:39 PM,500 Block of SOUTH VAN NESS AVE,SF,94110,B02,07,5246,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,9,Mission,"(37.7643732096664, -122.417478491468)",122740274-89
122740274,E07,12090463,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:08:08 PM,09/30/2012 05:09:53 PM,09/30/2012 05:10:03 PM,09/30/2012 05:11:45 PM,09/30/2012 05:13:00 PM,,,Other,09/30/2012 05:13:02 PM,500 Block of SOUTH VAN NESS AVE,SF,94110,B02,07,5246,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.7643732096664, -122.417478491468)",122740274-E07
122740275,85,12090464,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:10:40 PM,09/30/2012 05:11:18 PM,09/30/2012 05:11:28 PM,09/30/2012 05:11:54 PM,09/30/2012 05:22:33 PM,,,Patient Declined Transport,09/30/2012 05:33:36 PM,MISSION ST/CORTLAND AV,SF,94110,B06,32,5626,3,3,3,false,Potentially Life-Threatening,1,MEDIC,2,6,9,Bernal Heights,"(37.7410274087506, -122.422840577347)",122740275-85
122740275,E32,12090464,Medical Incident,09/30/2012,09/30/2012,09/30/2012 05:10:40 PM,09/30/2012 05:11:18 PM,09/30/2012 05:11:28 PM,09/30/2012 05:12:24 PM,09/30/2012 05:15:03 PM,,,Other,09/30/2012 05:23:43 PM,MISSION ST/CORTLAND AV,SF,94110,B06,32,5626,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,6,9,Bernal Heights,"(37.7410274087506, -122.422840577347)",122740275-E32
122740276,83,12090465,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 05:11:40 PM,09/30/2012 05:12:21 PM,09/30/2012 05:12:29 PM,09/30/2012 05:12:38 PM,,,,Other,09/30/2012 05:17:41 PM,VAN NESS AV/GEARY BL,SF,94109,B04,03,3161,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,5,Western Addition,"(37.7856858024335, -122.421393307769)",122740276-83
122740276,E03,12090465,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 05:11:40 PM,09/30/2012 05:12:21 PM,09/30/2012 05:12:29 PM,09/30/2012 05:13:27 PM,09/30/2012 05:15:22 PM,,,No Merit,09/30/2012 05:17:47 PM,VAN NESS AV/GEARY BL,SF,94109,B04,03,3161,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,5,Western Addition,"(37.7856858024335, -122.421393307769)",122740276-E03
